	SK_ID_CURR	TARGET
211	101399	0.13350063675648996
212	101401	0.09513324466099021
213	101412	0.10100610108262885
214	101426	0.10497692887101163
215	101427	0.14243982129951324
216	101428	0.10161036787567967
217	101429	0.09574422878772056
218	101434	0.0686766444581761
219	101440	0.09161461578235242
220	101448	0.09507097994165108
221	101449	0.07985483516461535
222	101465	0.07580329546110766
223	101467	0.06605088216866
224	101472	0.1470285512388135
225	101478	0.0804152027522141
226	101497	0.08472821055468177
227	101504	0.06458279545356034
228	101547	0.08596212803680243
229	101548	0.10034209614320334
230	101555	0.07559559617145493
231	101570	0.09253191541572028
232	101572	0.07042053809183196
233	101578	0.07814501045221225
234	101580	0.10305693443213695
235	101588	0.09972454611604346
236	101602	0.07756004858257431
237	101610	0.10215052768655782
238	101614	0.11711226463466284
239	101616	0.09655276252154932
240	101643	0.09230293852022367
241	101644	0.09720392170050239
242	101649	0.08676295551470624
243	101650	0.10121278569942456
244	101665	0.06121208602950389
245	101667	0.12991626904580744
246	101669	0.057524446821555
247	101674	0.13380930525746482
248	101675	0.08503792386196947
249	101678	0.10503892932241568
250	101682	0.08020617873062252
251	101686	0.09367536577004756
252	101697	0.12863071227046485
253	101700	0.09284068551754192
254	101711	0.06729681832219994
255	101714	0.050805830090483
256	101715	0.10639287177796627
257	101728	0.09453383029893184
258	101732	0.07167396091589558
259	101757	0.08982194032625482
260	101758	0.1021604871289375
261	101759	0.10332324690632308
262	101762	0.05048136047730663
263	101764	0.07314549836923198
264	101780	0.11629200847582535
265	101784	0.08773853384263824
266	101789	0.07161647984658741
267	101816	0.08203210607908944
268	101819	0.05886987502792238
269	101827	0.043593853829173225
270	101863	0.0832048283421126
271	101867	0.10188718859520006
272	101870	0.07286242833501139
273	101873	0.10268604174661362
274	101878	0.09462086584786149
275	101879	0.05546307945088578
276	101880	0.0713592734216367
277	101887	0.11010805266856635
278	101897	0.06297367732773478
279	101901	0.0636949067114677
280	101903	0.14907371182307705
281	101920	0.06964216995217978
282	101921	0.08281902673072333
283	101922	0.08006943430910897
284	101961	0.15337247773757154
285	101962	0.07878041035563646
286	101971	0.07272347554030884
287	101976	0.122992558004781
288	102002	0.10054223416461305
289	102005	0.06705013429491684
290	102007	0.13864440953786647
291	102017	0.07006540443475137
292	102019	0.12015533381888302
293	102029	0.060122318405053735
294	102051	0.09234295413187478
295	102052	0.06667859444747684
296	102054	0.07920550658542942
297	102062	0.11321924394802754
298	102067	0.09825711941359691
299	102068	0.09283717091132337
300	102070	0.07130340786088042
301	102090	0.07484996375322958
302	102092	0.14017820471897482
303	102099	0.12889439021967136
304	102100	0.052013899769198346
305	102112	0.10151791313697543
306	102113	0.09838669651406524
307	102122	0.10112303574309546
308	102123	0.07397730517884868
309	102125	0.06822189077905912
310	102126	0.10590494527851188
311	102146	0.09404676606589993
312	102147	0.10294706273733625
313	102151	0.08574681587977308
314	102158	0.09187845223682257
315	102159	0.07514741019237363
316	102162	0.07082110363200615
317	102165	0.0801029489607846
318	102166	0.09979674492993541
319	102174	0.06659580134981051
320	102193	0.13331349644400065
321	102198	0.08604432629924766
322	102205	0.1036463386482968
323	102206	0.09662809482927057
324	102218	0.0889240876043326
325	102221	0.09469234158585921
326	102230	0.0857529685553057
327	102238	0.0872292319843824
328	102248	0.06409424485663008
329	102252	0.1035799967313763
330	102259	0.06481367780762815
331	102262	0.10012588698830027
332	102273	0.06953038498327593
333	102286	0.08925598932341093
334	102293	0.08093516324070162
335	102294	0.058863480450259714
336	102296	0.07196763029236196
337	102298	0.10581449213062233
338	102303	0.07457917663987082
339	102309	0.0919183372264128
340	102315	0.0672484377837308
341	102340	0.07589076281374924
342	102342	0.06710907415946905
343	102344	0.08387907881595283
344	102346	0.10969706992908876
345	102347	0.0641945386425406
346	102374	0.10735532880103718
347	102380	0.10326215115721238
348	102387	0.08228529530639588
349	102393	0.07553438874482128
350	102403	0.08231505385554364
351	102413	0.08862534118816201
352	102414	0.06629842254423356
353	102415	0.07874218371574393
354	102416	0.08309056887067118
355	102439	0.08874468927614822
356	102441	0.08318652117261269
357	102443	0.07745840012926734
358	102444	0.10017198835127379
359	102445	0.14366751627426239
360	102448	0.07040242549428467
361	102449	0.0910974191107387
362	102450	0.13216269050662383
363	102456	0.0740014709433601
364	102458	0.09463949066110688
365	102459	0.07763219766481402
366	102465	0.053147644656779965
367	102470	0.12923548385971748
368	102471	0.06270719926269447
369	102475	0.1155132403447081
370	102476	0.10815820084297435
371	102506	0.06986707951158998
372	102509	0.06859547596517533
373	102519	0.08168676521977239
374	102522	0.07301512264180218
375	102545	0.07053881706486771
376	102549	0.12093648138350023
377	102562	0.06685411799976904
378	102563	0.07905049899406331
379	102568	0.10156963545310099
380	102582	0.11159291341848956
381	102592	0.05686062375795134
382	102597	0.08191071932165103
383	102605	0.09837308469011899
384	102614	0.09193756651100868
385	102617	0.09320864275921693
386	102634	0.06432513984439824
387	102652	0.06269731907994598
388	102655	0.04587062609025408
389	102671	0.05739002449323196
390	102694	0.0775716659807805
391	102701	0.10109617315132308
392	102703	0.04887155445697049
393	102704	0.06735760672310964
394	102713	0.04204213040876193
395	102720	0.09054253977584859
396	102731	0.0723813421516546
397	102733	0.0755718876496447
398	102749	0.10596505968008485
399	102755	0.06906000134330222
400	102763	0.07815647659757628
401	102770	0.10500038366380465
402	102772	0.09236972251350997
403	102799	0.0917286422644538
404	102838	0.0850361674235648
405	102854	0.07707068581097207
406	102862	0.12097025758538281
407	102863	0.09061210459272473
408	102867	0.07041831683598868
409	102868	0.06861251151597474
410	102878	0.08837566201992873
411	102887	0.08725919247498
412	102898	0.10778025555043907
413	102904	0.08165214735146395
414	102912	0.12852999121541273
415	102919	0.06277572838258
416	102927	0.07425358561487065
417	102932	0.095638329641685
418	102933	0.13680917652735727
419	102935	0.05625200297585917
420	102958	0.09806509758629957
421	102969	0.09543803409007438
422	102971	0.07393994087811011
423	102975	0.06661637369145824
424	102979	0.10170182295754437
425	102982	0.05947902855460303
426	102987	0.12172227266875504
427	102989	0.0829903936851492
428	102995	0.08627741129351707
429	102996	0.08698854034685703
430	103000	0.05648469594127514
431	103001	0.10488469353816787
432	103004	0.07966773138365268
433	103010	0.083036544847139
434	103025	0.10538782255491008
435	103029	0.09933472654839273
436	103046	0.093310819230088
437	103056	0.07875377260423867
438	103062	0.07845739932073516
439	103078	0.10320293369113705
440	103083	0.059005442053030696
441	103092	0.08799975185786536
442	103096	0.08216002315853047
443	103097	0.1179426984657266
444	103102	0.12652721054297866
445	103112	0.08908045982423418
446	103132	0.05707959476227721
447	103144	0.0859424993532492
448	103145	0.08053695627993845
449	103146	0.06767767010577076
450	103147	0.10786574784611577
451	103158	0.07723811606545641
452	103171	0.11038692497844485
453	103173	0.06148934095306721
454	103184	0.09293619982012269
455	103195	0.09820546589208415
456	103196	0.060695984656715406
457	103206	0.07460204399247283
458	103230	0.08525095678251492
459	103231	0.10639885569016633
460	103232	0.09087318337429372
461	103239	0.12440733786643471
462	103240	0.08272354456614267
463	103243	0.0683723333233967
464	103252	0.09779028315083078
465	103258	0.07610042948663569
466	103259	0.09988203197754317
467	103279	0.07055949117307173
468	103280	0.052791034722650954
469	103286	0.08335814207610062
470	103287	0.12284864936840713
471	103290	0.08897866311091339
472	103298	0.09136590008954655
473	103315	0.0488050288312864
474	103319	0.07657615270066791
475	103334	0.11258192678540524
476	103336	0.11380177509928895
477	103345	0.08683937812665762
478	103368	0.07651773992923007
479	103371	0.1051205608560754
480	103377	0.07156047896113632
481	103398	0.0610303801823445
482	103404	0.06060078251822247
483	103408	0.10711600200562293
484	103410	0.07632923645816682
485	103418	0.0729923859487318
486	103420	0.11458063446604848
487	103432	0.10313850288148368
488	103433	0.07031519971955624
489	103436	0.06415979976569833
490	103440	0.0834714799437603
491	103453	0.07787948970407375
492	103459	0.10507843759505514
493	103460	0.08075649570098237
494	103461	0.06319909512677972
495	103462	0.09080286327859778
496	103473	0.09539329420685523
497	103474	0.05223652736725944
498	103475	0.11299178373735042
499	103478	0.10908586197254037
500	103480	0.09614080346166305
501	103484	0.06356780252429749
502	103494	0.08938659766305618
503	103513	0.10656823832207359
504	103515	0.08559001628111426
505	103516	0.15422863804152243
506	103525	0.11023415789464495
507	103541	0.11544821514941118
508	103544	0.07122241938646538
509	103562	0.11673277301520658
510	103570	0.15690564267007548
511	103572	0.12440957240106487
512	103574	0.06861542260789362
513	103575	0.09251371518338204
514	103591	0.10718454684711343
515	103594	0.07173138429235358
516	103609	0.06432927817921869
517	103613	0.06707543349698018
518	103614	0.08026931291406689
519	103615	0.06069873744035709
520	103624	0.11000882917767144
521	103625	0.1298808014058324
522	103628	0.13530423145256695
523	103629	0.06671769776560522
524	103647	0.0770636327755381
525	103648	0.09358891730621668
526	103651	0.07345845063736137
527	103658	0.057223854510872356
528	103668	0.07642261448224051
529	103669	0.07598267852534313
530	103676	0.07994357890620521
531	103682	0.0766113135871994
532	103683	0.05857565224304801
533	103689	0.06647994889299329
534	103725	0.04925841822681121
535	103733	0.09702616176990708
536	103744	0.0495980627187968
537	103762	0.10262664252751878
538	103771	0.12390605536406146
539	103773	0.0626534133674365
540	103783	0.10403710857334515
541	103784	0.0977680276192399
542	103808	0.06520887955209173
543	103812	0.0677902398127716
544	103813	0.08744953220299422
545	103814	0.08778164244827502
546	103818	0.13467457221330661
547	103824	0.08403041743416136
548	103828	0.05347967398743751
549	103830	0.08511202061840477
550	103840	0.06364332093000895
551	103842	0.11042602303530616
552	103847	0.11666174294735829
553	103848	0.09418057124195668
554	103851	0.05789985316157958
555	103854	0.11547290940271732
556	103857	0.1822733399505101
557	103861	0.0575658343312746
558	103862	0.08375629402969473
559	103865	0.095767577009588
560	103870	0.05268599048683402
561	103876	0.09632174234140087
562	103891	0.14338105911824192
563	103908	0.0677620831551821
564	103914	0.08459939667079196
565	103918	0.09526979427418567
566	103940	0.10035899339035165
567	103963	0.12806441234445196
568	103966	0.09915939335705624
569	103971	0.11928571641941516
570	103980	0.11003642887105794
571	103984	0.07805671593003752
572	103985	0.08563006071444376
573	103998	0.1256016806926637
574	104019	0.07636631109198062
575	104026	0.08856929507539285
576	104035	0.12295061117902663
577	104044	0.07587071838813851
578	104045	0.08465950865816954
579	104047	0.11229702688270356
580	104051	0.06430653638027693
581	104058	0.0777638984951173
582	104063	0.06847183204695118
583	104066	0.09122415409788312
584	104087	0.05066721311310355
585	104089	0.07548622320254218
586	104095	0.07992349362604778
587	104098	0.11483493870933499
588	104104	0.0559203380321891
589	104110	0.08900968967053631
590	104120	0.08351130154768742
591	104122	0.05833699340471936
592	104131	0.08344612054473657
593	104132	0.09225615770565476
594	104135	0.05707231019419259
595	104136	0.08364598389036348
596	104149	0.07332140189366836
597	104150	0.08382072077399337
598	104156	0.0911503190052642
599	104165	0.09033527162878849
600	104175	0.07565751716522175
601	104179	0.10432017042586485
602	104184	0.09271183714331914
603	104206	0.06513997495390432
604	104216	0.10255926323950657
605	104230	0.1488227093702821
606	104257	0.05776960449468249
607	104272	0.05186741654301544
608	104273	0.0883961714113255
609	104278	0.05021694380887431
610	104294	0.10126299303424846
611	104295	0.07453535163995371
612	104297	0.06541561319671615
613	104298	0.09520460937603241
614	104308	0.09998227053759147
615	104318	0.08068150612706326
616	104319	0.06235206187061287
617	104320	0.10474320662080552
618	104327	0.0997042335308326
619	104334	0.08807496458789925
620	104344	0.10563502203851204
621	104350	0.06754505803020143
622	104351	0.09696731541398568
623	104354	0.10624216661204325
624	104369	0.13104984137415257
625	104376	0.0884734639689534
626	104381	0.08393802331931675
627	104384	0.09614919517348604
628	104391	0.05602099379754297
629	104394	0.09186702407480765
630	104398	0.11934216052482605
631	104402	0.07423324217360433
632	104408	0.08719792787775527
633	104409	0.05272476508603315
634	104410	0.12417642520637548
635	104412	0.07973492543252549
636	104417	0.11513535455105743
637	104424	0.08870535692100331
638	104426	0.06591503648475491
639	104435	0.0836212131505073
640	104445	0.07050149201434318
641	104458	0.05781991952915429
642	104460	0.08608319162766814
643	104466	0.07536112439658163
644	104472	0.10431644865902027
645	104473	0.11572844978323524
646	104479	0.05410581439178634
647	104480	0.07741381637962413
648	104482	0.11624642538481204
649	104499	0.056451377704386387
650	104501	0.051353780754334166
651	104502	0.06879836096651605
652	104506	0.08700775469676983
653	104510	0.060682645379190304
654	104512	0.05624998744470274
655	104520	0.13144397207928507
656	104528	0.10348180162753476
657	104529	0.09461993167586295
658	104541	0.10050862277199149
659	104578	0.05945199074044323
660	104584	0.08378327754365948
661	104588	0.10384316608879403
662	104602	0.07420352145090466
663	104610	0.05940026637588386
664	104611	0.08971097423014462
665	104618	0.11594369601343547
666	104620	0.07844529174983733
667	104622	0.0560656562749536
668	104624	0.07032202377544754
669	104625	0.09627192228702909
670	104634	0.12663432510743705
671	104639	0.10188528206399894
672	104646	0.07770598673695932
673	104647	0.0661640320827618
674	104652	0.05390360447116017
675	104670	0.08741624571949495
676	104677	0.07279991210527209
677	104685	0.11926909188761828
678	104691	0.09486966793659296
679	104696	0.07792446176349212
680	104699	0.06101776958488735
681	104712	0.11439898405845722
682	104714	0.07852127577233219
683	104717	0.0805303962397178
684	104718	0.07659571220881627
685	104740	0.06688902370778903
686	104741	0.09707262072540437
687	104743	0.04421877495621356
688	104744	0.09241249637522038
689	104747	0.10217567241016608
690	104767	0.08414230460714964
691	104772	0.20172405423620576
692	104776	0.13034617644080823
693	104779	0.06500025796348007
694	104814	0.08373053918317157
695	104815	0.07743328926090375
696	104830	0.09691718729186764
697	104831	0.12038151706010185
698	104833	0.11174240654676358
699	104839	0.07348599383960598
700	104840	0.0910451927525063
701	104860	0.08351543163612213
702	104861	0.060178919609663206
703	104866	0.08539669135607783
704	104870	0.07071049287443312
705	104877	0.09383968426794746
706	104878	0.057773415669492324
707	104879	0.07530974027044995
708	104880	0.08997681511888299
709	104899	0.08153202602533272
710	104906	0.05663478233884957
711	104907	0.11301926812793629
712	104913	0.0922040036191831
713	104916	0.11437898406124757
714	104921	0.09454126870023753
715	104930	0.07543453541419015
716	104931	0.09350301223255117
717	104936	0.09999301435107039
718	104937	0.07660072706931807
719	104942	0.07928592607243942
720	104943	0.07580628104298322
721	104969	0.10494833075504321
722	104972	0.14101467973196835
723	104988	0.09128301186108694
724	105013	0.10315126896154206
725	105015	0.08948053007220234
726	105019	0.06987000671430484
727	105027	0.09566056378963254
728	105030	0.1019529712431569
729	105035	0.1587182927388858
730	105041	0.06461983377298466
731	105051	0.1365090852875026
732	105056	0.07331820045178562
733	105067	0.1697472827806339
734	105071	0.09820838729424179
735	105072	0.062039573270372184
736	105074	0.13426241121542606
737	105091	0.10681060576022955
738	105101	0.07203601186392244
739	105103	0.08616196560671815
740	105134	0.09403030383268307
741	105139	0.08734981188001825
742	105142	0.13559857787031424
743	105146	0.08273364314963165
744	105163	0.08007765810178094
745	105168	0.10715726261756876
746	105172	0.05486679464664443
747	105176	0.1275500838344891
748	105195	0.08396481420500909
749	105196	0.12697356459841364
750	105197	0.05942782808002955
751	105203	0.0853938074608834
752	105223	0.08201102666774013
753	105227	0.09146940549760409
754	105228	0.05984710491185471
755	105230	0.11496558098189207
756	105231	0.13917400374710803
757	105239	0.0778307823499672
758	105242	0.11416857095991038
759	105244	0.08753985007555393
760	105245	0.10862403103417222
761	105248	0.049740885495982795
762	105249	0.07623275231008748
763	105266	0.12539213770835786
764	105271	0.1319945495899067
765	105276	0.10180600905802377
766	105282	0.10059487214503421
767	105292	0.08557924067738264
768	105297	0.04666759780287157
769	105332	0.11391535205638202
770	105333	0.07605868592330574
771	105343	0.060446630012562536
772	105344	0.05535221708097966
773	105345	0.09913785774355313
774	105357	0.08627834094547185
775	105359	0.08575159228072447
776	105366	0.07251396722966222
777	105367	0.10104554056947194
778	105370	0.04575156141183776
779	105377	0.08666575893146783
780	105390	0.09142160514346369
781	105399	0.06556496350710904
782	105403	0.07635573885177298
783	105404	0.08247134780031909
784	105414	0.06592803610922672
785	105417	0.08233468828176739
786	105425	0.12004448938241397
787	105452	0.0652549762816428
788	105454	0.11171473617612927
789	105456	0.12327950420464484
790	105470	0.09096268421485032
791	105471	0.05328982585678403
792	105483	0.08522662887124408
793	105493	0.10583365777124111
794	105508	0.1207859953977062
795	105514	0.09840546689293839
796	105515	0.05381159904578727
797	105528	0.12804908026955844
798	105529	0.066476612782863
799	105531	0.06442991304896316
800	105532	0.06926298814460526
801	105558	0.054560503895746924
802	105574	0.08399255431895561
803	105578	0.056176602339621295
804	105584	0.14118344354088838
805	105595	0.10097668886931978
806	105617	0.10381546694742967
807	105618	0.07845039832284742
808	105621	0.07281311642292769
809	105625	0.07074428122877485
810	105629	0.07962781751537218
811	105630	0.059584219904637976
812	105634	0.06803731948045524
813	105635	0.09318936777943335
814	105641	0.08268075589438179
815	105647	0.10991970767805617
816	105648	0.07801208825680289
817	105655	0.06773711360323903
818	105657	0.0626529705594518
819	105672	0.11395638975907747
820	105678	0.08858957616440374
821	105682	0.0741904859146974
822	105691	0.08938126104911716
823	105692	0.0781559279976729
824	105706	0.11354510631489365
825	105712	0.11014261073306932
826	105720	0.08609168154967509
827	105734	0.07138207687948182
828	105735	0.08649843635079485
829	105736	0.08870745767760328
830	105737	0.050995500329430614
831	105738	0.12298011517694955
832	105740	0.1191437810516474
833	105744	0.06718995450420469
834	105747	0.1080776266909911
835	105749	0.10049840832367257
836	105754	0.08661179282053022
837	105758	0.0670510260191977
838	105760	0.07382320279671861
839	105767	0.08456968499708303
840	105784	0.11622767159334206
841	105791	0.08602549880579764
842	105802	0.08207117141728827
843	105807	0.1185704040295188
844	105809	0.07322734235919061
845	105816	0.08233541187279156
846	105817	0.05512179119269791
847	105824	0.11023193750876183
848	105832	0.10015314574626434
849	105856	0.08200841603380965
850	105865	0.07379500714963312
851	105899	0.07042229596698547
852	105906	0.04641453582309128
853	105916	0.08530204759076956
854	105923	0.09695723490178322
855	105937	0.09699243891912769
856	105965	0.06235664248017733
857	105966	0.0836382325606858
858	105968	0.07033232648825169
859	105973	0.07554405519613003
860	105976	0.10056929699514608
861	105978	0.061808473948558415
862	105979	0.06772288208843392
863	105991	0.09600992782402765
864	105998	0.0767249233690264
865	105999	0.08843819724953753
866	106000	0.09615623252490701
867	106001	0.08920085504418071
868	106010	0.07740358289119947
869	106011	0.09811420791303503
870	106013	0.10549181877180334
871	106015	0.08514080014237795
872	106026	0.06370536326110096
873	106032	0.06677693262750589
874	106035	0.08507645052885714
875	106040	0.07814859603973703
876	106041	0.11965255742050346
877	106044	0.05153359970373679
878	106053	0.09727485854761472
879	106054	0.06112564267893581
880	106065	0.11305478043288864
881	106081	0.06697013568400818
882	106083	0.08870420878872787
883	106087	0.08911772501462067
884	106090	0.08799467859327717
885	106101	0.0479733286184347
886	106102	0.1156909115974452
887	106109	0.07572657780949155
888	106116	0.061391715602609996
889	106150	0.06335731963217396
890	106155	0.1775809934562844
891	106166	0.08934978984374509
892	106176	0.0805190682460552
893	106189	0.06450313426368513
894	106199	0.11003423301497152
895	106205	0.09983794891491539
896	106206	0.08656646309225975
897	106211	0.0824337420190258
898	106214	0.0591681689470451
899	106216	0.06932240075838048
900	106217	0.09423191826656084
901	106225	0.07457287650560104
902	106249	0.06297976570491111
903	106256	0.08277321531442519
904	106258	0.07043985266527229
905	106261	0.08721819404700969
906	106262	0.10408914096870737
907	106264	0.049339797070726256
908	106271	0.08791651522591949
909	106276	0.08035022168076049
910	106277	0.08587972191710973
911	106286	0.10152777493919907
912	106293	0.05976581024161033
913	106295	0.07276223958207495
914	106296	0.08953107924702246
915	106297	0.11572198134518931
916	106298	0.08335144510471508
917	106311	0.06467388009766961
918	106314	0.1150142885108269
919	106320	0.1028828130100448
920	106334	0.09204820091208234
921	106346	0.07201158969886441
922	106347	0.06998700452043438
923	106349	0.08208645494660295
924	106354	0.09653510008522458
925	106360	0.06268138430170986
926	106373	0.07468206440248026
927	106377	0.06944073952957457
928	106386	0.10220191748872534
929	106387	0.09999236252209999
930	106391	0.052839472763438894
931	106401	0.11964921041555099
932	106411	0.11563254274509556
933	106413	0.11479506531457764
934	106426	0.09222863692243742
935	106427	0.0638122386085577
936	106428	0.11704647606120261
937	106434	0.09784293344078375
938	106438	0.08437858697991502
939	106440	0.0980887295630764
940	106441	0.05999742985523143
941	106452	0.11564310885177709
942	106453	0.08228040173373215
943	106454	0.09841080749105838
944	106457	0.08553358837877867
945	106484	0.06825743157532746
946	106488	0.14490819994240184
947	106491	0.08296017875775814
948	106514	0.08076365994797062
949	106527	0.08083522614487083
950	106528	0.0706359381560839
951	106529	0.05772972694454155
952	106534	0.11804525738311177
953	106550	0.10281185914910988
954	106577	0.07908309378496142
955	106585	0.12910249507345933
956	106590	0.06444213815647752
957	106607	0.07631480730891234
958	106610	0.10054074471170225
959	106611	0.0878540827516972
960	106612	0.12664162869317677
961	106624	0.05886998108401136
962	106631	0.06150417168923706
963	106647	0.16180170248178197
964	106660	0.11232191301797163
965	106674	0.09105997696216038
966	106687	0.06664876551492001
967	106712	0.10038392136094494
968	106713	0.08572623971875738
969	106717	0.06731921405216007
970	106720	0.08856329567813437
971	106721	0.0871894684122704
972	106724	0.07466769465144175
973	106735	0.0958546000139824
974	106739	0.0906614075303728
975	106740	0.08000812329345627
976	106754	0.06514636847717821
977	106760	0.16181755520667143
978	106761	0.09549859172425854
979	106784	0.11222130641930007
980	106787	0.08496014692818651
981	106797	0.06460733883021604
982	106798	0.07440387476485295
983	106802	0.11831792906740161
984	106803	0.09400321931789904
985	106804	0.14202950223787014
986	106805	0.07173605479917884
987	106810	0.11332914945144221
988	106812	0.09258428479891101
989	106813	0.06718242753187997
990	106817	0.06516306051157883
991	106822	0.1132414129700596
992	106823	0.0857930836025284
993	106827	0.05799140328967208
994	106841	0.07215771165045208
995	106851	0.09511706389460127
996	106852	0.09543169668499768
997	106853	0.14292919474231638
